gene	cluster
X214154_s_at	1
X214155_s_at	1
X214157_at	1
X214159_at	1
X214161_at	1
X214165_s_at	1
X214167_s_at	1
X214168_s_at	1
X214169_at	1
X214170_x_at	1
X214171_s_at	1
X214172_x_at	1
X214173_x_at	1
X214174_s_at	1
X214182_at	1
X214190_x_at	1
X214193_s_at	1
X214197_s_at	1
X214199_at	1
X214205_x_at	1
X214208_at	1
X214209_s_at	1
X214210_at	1
X214214_s_at	1
X214216_s_at	1
X214221_at	1
X214223_at	1
X214224_s_at	1
X214229_at	1
X214230_at	1
X214231_s_at	1
X214235_at	1
X214237_x_at	1
X214240_at	1
X214244_s_at	1
X214248_s_at	1
X214249_at	1
X214252_s_at	1
X214253_s_at	1
X214254_at	1
X214257_s_at	1
X214258_x_at	1
X214260_at	1
X214263_x_at	1
X214264_s_at	1
X214266_s_at	1
X214267_s_at	1
X214268_s_at	1
X214270_s_at	1
X214272_at	1
X214276_at	1
X214277_at	1
X214281_s_at	1
X214282_at	1
X214288_s_at	1
X214299_at	1
X214300_s_at	1
X214304_x_at	1
X214305_s_at	1
X214306_at	1
X214310_s_at	1
X214311_at	1
X214313_s_at	1
X214314_s_at	1
X214316_x_at	1
X214321_at	1
X214328_s_at	1
X214331_at	1
X214333_x_at	1
X214336_s_at	1
X214343_s_at	1
X214347_s_at	1
X214349_at	1
X214358_at	1
X214359_s_at	1
X214360_at	1
X214361_s_at	1
X214362_at	1
X214365_at	1
X214368_at	1
X214370_at	1
X214377_s_at	1
X214382_at	1
X214383_x_at	1
X214384_s_at	1
X214388_at	1
X214390_s_at	1
X214395_x_at	1
X214398_s_at	1
X214426_x_at	1
X214427_at	1
X214429_at	1
X214431_at	1
X214432_at	1
X214435_x_at	1
X214437_s_at	1
X214441_at	1
X214442_s_at	1
X214443_at	1
X214444_s_at	1
X214446_at	1
X214447_at	1
X214448_x_at	1
X214449_s_at	1
X214452_at	1
X214455_at	1
X214461_at	1
X214462_at	1
X214463_x_at	1
X214465_at	1
X214466_at	1
X214473_x_at	1
X214474_at	1
X214477_at	1
X214480_at	1
X214481_at	1
X214482_at	1
X214483_s_at	1
X214484_s_at	1
X214487_s_at	1
X214488_at	1
X214497_s_at	1
X214499_s_at	1
X214500_at	1
X214501_s_at	1
X214502_at	1
X214507_s_at	1
X214508_x_at	1
X214509_at	1
X214512_s_at	1
X214513_s_at	1
X214514_at	1
X214516_at	1
X214520_at	1
X214522_x_at	1
X214523_at	1
X214526_x_at	1
X214527_s_at	1
X214530_x_at	1
X214532_x_at	1
X214534_at	1
X214536_at	1
X214537_at	1
X214540_at	1
X214542_x_at	1
X214543_x_at	1
X214544_s_at	1
X214545_s_at	1
X214548_x_at	1
X214549_x_at	1
X214550_s_at	1
X214553_s_at	1
X214554_at	1
X214555_at	1
X214557_at	1
X214562_at	1
X214564_s_at	1
X214577_at	1
X214578_s_at	1
X214579_at	1
X214580_x_at	1
X214581_x_at	1
X214583_at	1
X214586_at	1
X214588_s_at	1
X214589_at	1
X214590_s_at	1
X214592_s_at	1
X214593_at	1
X214595_at	1
X214596_at	1
X214599_at	1
X214600_at	1
X214603_at	1
X214604_at	1
X214606_at	1
X214612_x_at	1
X214614_at	1
X214618_at	1
X214619_at	1
X214626_s_at	1
X214630_at	1
X214631_at	1
X214634_at	1
X214636_at	1
X214638_s_at	1
X214639_s_at	1
X214642_x_at	1
X214644_at	1
X214647_s_at	1
X214649_s_at	1
X214652_at	1
X214658_at	1
X214659_x_at	1
X214661_s_at	1
X214662_at	1
X214664_at	1
X214666_x_at	1
X214668_at	1
X214671_s_at	1
X214673_s_at	1
X214678_x_at	1
X214680_at	1
X214684_at	1
X214688_at	1
X214690_at	1
X214691_x_at	1
X214695_at	1
X214697_s_at	1
X214698_at	1
X214700_x_at	1
X214706_at	1
X214708_at	1
X214710_s_at	1
X214711_at	1
X214720_x_at	1
X214721_x_at	1
X214727_at	1
X214728_x_at	1
X214729_at	1
X214730_s_at	1
X214732_at	1
X214737_x_at	1
X214741_at	1
X214742_at	1
X214743_at	1
X214744_s_at	1
X214751_at	1
X214754_at	1
X214764_at	1
X214766_s_at	1
X214769_at	1
X214772_at	1
X214773_x_at	1
X214776_x_at	1
X214784_x_at	1
X214786_at	1
X214787_at	1
X214789_x_at	1
X214790_at	1
X214793_at	1
X214794_at	1
X214797_s_at	1
X214801_at	1
X214804_at	1
X214812_s_at	1
X214813_at	1
X214816_x_at	1
X214817_at	1
X214827_at	1
X214828_s_at	1
X214831_at	1
X214834_at	1
X214838_at	1
X214845_s_at	1
X214848_at	1
X214849_at	1
X214860_at	1
X214866_at	1
X214869_x_at	1
X214872_at	1
X214875_x_at	1
X214876_s_at	1
X214877_at	1
X214878_at	1
X214880_x_at	1
X214882_s_at	1
X214893_x_at	1
X214895_s_at	1
X214898_x_at	1
X214899_at	1
X214900_at	1
X214901_at	1
X214904_at	1
X214908_s_at	1
X214913_at	1
X214922_at	1
X214929_s_at	1
X214930_at	1
X214931_s_at	1
X214935_at	1
X214938_x_at	1
X214939_x_at	1
X214941_s_at	1
X214942_at	1
X214943_s_at	1
X214948_s_at	1
X214949_at	1
X214953_s_at	1
X214954_at	1
X214957_at	1
X214959_s_at	1
X214960_at	1
X214961_at	1
X214962_s_at	1
X214963_at	1
X214968_at	1
X214970_s_at	1
X214971_s_at	1
X214974_x_at	1
X214975_s_at	1
X214976_at	1
X214977_at	1
X214985_at	1
X214991_s_at	1
X214992_s_at	1
X214993_at	1
X214994_at	1
X215009_s_at	1
X215010_s_at	1
X215011_at	1
X215022_x_at	1
X215023_s_at	1
X215025_at	1
X215030_at	1
X215031_x_at	1
X215033_at	1
X215034_s_at	1
X215037_s_at	1
X215041_s_at	1
X215044_s_at	1
X215045_at	1
X215050_x_at	1
X215064_at	1
X215068_s_at	1
X215072_x_at	1
X215075_s_at	1
X215078_at	1
X215079_at	1
X215080_s_at	1
X215081_at	1
X215084_s_at	1
X215087_at	1
X215088_s_at	1
X215091_s_at	1
X215092_s_at	1
X215093_at	1
X215099_s_at	1
X215100_at	1
X215101_s_at	1
X215106_at	1
X215107_s_at	1
X215112_x_at	1
X215113_s_at	1
X215120_s_at	1
X215124_at	1
X215125_s_at	1
X215134_at	1
X215136_s_at	1
X215138_s_at	1
X215150_at	1
X215157_x_at	1
X215158_s_at	1
X215159_s_at	1
X215160_x_at	1
X215163_at	1
X215165_x_at	1
X215167_at	1
X215171_s_at	1
X215172_at	1
X215174_at	1
X215177_s_at	1
X215189_at	1
X215194_at	1
X215195_at	1
X215207_x_at	1
X215210_s_at	1
X215215_s_at	1
X215218_s_at	1
X215220_s_at	1
X215223_s_at	1
X215227_x_at	1
X215236_s_at	1
X215238_s_at	1
X215242_at	1
X215243_s_at	1
X215244_at	1
X215245_x_at	1
X215253_s_at	1
X215254_at	1
X215258_at	1
X215259_s_at	1
X215263_at	1
X215270_at	1
X215282_at	1
X215285_s_at	1
X215286_s_at	1
X215289_at	1
X215290_at	1
X215291_at	1
X215302_at	1
X215315_at	1
X215319_at	1
X215324_at	1
X215325_x_at	1
X215329_s_at	1
X215353_at	1
X215356_at	1
X215357_s_at	1
X215365_at	1
X215370_at	1
X215380_s_at	1
X215384_s_at	1
X215389_s_at	1
X215393_s_at	1
X215410_at	1
X215411_s_at	1
X215415_s_at	1
X215416_s_at	1
X215417_at	1
X215424_s_at	1
X215425_at	1
X215427_s_at	1
X215431_at	1
X215434_x_at	1
X215437_x_at	1
X215438_x_at	1
X215442_s_at	1
X215444_s_at	1
X215450_at	1
X215454_x_at	1
X215458_s_at	1
X215464_s_at	1
X215465_at	1
X215471_s_at	1
X215473_at	1
X215481_s_at	1
X215485_s_at	1
X215488_at	1
X215489_x_at	1
X215495_s_at	1
X215498_s_at	1
X215499_at	1
X215501_s_at	1
X215505_s_at	1
X215507_x_at	1
X215509_s_at	1
X215510_at	1
X215512_at	1
X215517_at	1
X215519_x_at	1
X215523_at	1
X215530_at	1
X215531_s_at	1
X215533_s_at	1
X215538_at	1
X215542_at	1
X215547_at	1
X215548_s_at	1
X215549_x_at	1
X215561_s_at	1
X215566_x_at	1
X215570_s_at	1
X215579_at	1
X215581_s_at	1
X215585_at	1
X215593_at	1
X215596_s_at	1
X215606_s_at	1
X215610_at	1
X215623_x_at	1
X215625_at	1
X215629_s_at	1
X215631_s_at	1
X215649_s_at	1
X215651_at	1
X215658_at	1
X215660_s_at	1
X215661_at	1
X215663_at	1
X215672_s_at	1
X215679_at	1
X215685_s_at	1
X215691_x_at	1
X215693_x_at	1
X215704_at	1
X215707_s_at	1
X215708_s_at	1
X215711_s_at	1
X215713_at	1
X215714_s_at	1
X215715_at	1
X215717_s_at	1
X215718_s_at	1
X215719_x_at	1
X215720_s_at	1
X215722_s_at	1
X215723_s_at	1
X215724_at	1
X215725_at	1
X215728_s_at	1
X215729_s_at	1
X215731_s_at	1
X215732_s_at	1
X215733_x_at	1
X215739_s_at	1
X215741_x_at	1
X215744_at	1
X215747_s_at	1
X215751_at	1
X215758_x_at	1
X215760_s_at	1
X215765_at	1
X215767_at	1
X215773_x_at	1
X215774_s_at	1
X215778_x_at	1
X215780_s_at	1
X215781_s_at	1
X215794_x_at	1
X215796_at	1
X215797_at	1
X215799_at	1
X215812_s_at	1
X215815_at	1
X215816_at	1
X215820_x_at	1
X215823_x_at	1
X215832_x_at	1
X215834_x_at	1
X215838_at	1
X215842_s_at	1
X215844_at	1
X215853_at	1
X215859_at	1
X215869_at	1
X215873_x_at	1
X215886_x_at	1
X215891_s_at	1
X215897_at	1
X215905_s_at	1
X215910_s_at	1
X215911_x_at	1
X215912_at	1
X215913_s_at	1
X215930_s_at	1
X215931_s_at	1
X215936_s_at	1
X215942_s_at	1
X215945_s_at	1
X215947_s_at	1
X215948_x_at	1
X215952_s_at	1
X215955_x_at	1
X215966_x_at	1
X215977_x_at	1
X215982_s_at	1
X215984_s_at	1
X215987_at	1
X215988_s_at	1
X215989_at	1
X215990_s_at	1
X215991_s_at	1
X215993_at	1
X215997_s_at	1
X216004_s_at	1
X216008_s_at	1
X216010_x_at	1
X216013_at	1
X216014_s_at	1
X216017_s_at	1
X216020_at	1
X216026_s_at	1
X216028_at	1
X216031_x_at	1
X216038_x_at	1
X216048_s_at	1
X216049_at	1
X216052_x_at	1
X216053_x_at	1
X216056_at	1
X216064_s_at	1
X216072_at	1
X216074_x_at	1
X216076_at	1
X216077_s_at	1
X216080_s_at	1
X216088_s_at	1
X216089_at	1
X216093_at	1
X216097_at	1
X216098_s_at	1
X216100_s_at	1
X216111_x_at	1
X216120_s_at	1
X216125_s_at	1
X216127_at	1
X216139_s_at	1
X216141_at	1
X216142_at	1
X216156_at	1
X216162_at	1
X216178_x_at	1
X216180_s_at	1
X216185_at	1
X216190_x_at	1
X216194_s_at	1
X216200_at	1
X216202_s_at	1
X216205_s_at	1
X216212_s_at	1
X216222_s_at	1
X216226_at	1
X216228_s_at	1
X216232_s_at	1
X216234_s_at	1
X216237_s_at	1
X216238_s_at	1
X216241_s_at	1
X216242_x_at	1
X216243_s_at	1
X216244_at	1
X216251_s_at	1
X216252_x_at	1
X216253_s_at	1
X216256_at	1
X216258_s_at	1
X216262_s_at	1
X216266_s_at	1
X216274_s_at	1
X216279_at	1
X216280_s_at	1
X216282_x_at	1
X216283_s_at	1
X216289_at	1
X216294_s_at	1
X216295_s_at	1
X216299_s_at	1
X216304_x_at	1
X216305_s_at	1
X216306_x_at	1
X216312_at	1
X216315_x_at	1
X216316_x_at	1
X216318_at	1
X216322_at	1
X216327_s_at	1
X216334_s_at	1
X216336_x_at	1
X216345_at	1
X216349_at	1
X216350_s_at	1
X216352_x_at	1
X216353_s_at	1
X216358_at	1
X216360_x_at	1
X216361_s_at	1
X216362_at	1
X216372_at	1
X216375_s_at	1
X216387_x_at	1
X216389_s_at	1
X216392_s_at	1
X216394_x_at	1
X216396_s_at	1
X216397_s_at	1
X216402_at	1
X216405_at	1
X216407_at	1
X216410_at	1
X216411_s_at	1
X216417_x_at	1
X216427_at	1
X216433_s_at	1
X216449_x_at	1
X216450_x_at	1
X216457_s_at	1
X216470_x_at	1
X216473_x_at	1
X216480_x_at	1
X216483_s_at	1
X216484_x_at	1
X216485_s_at	1
X216486_x_at	1
X216488_s_at	1
X216493_s_at	1
X216503_s_at	1
X216504_s_at	1
X216506_x_at	1
X216508_x_at	1
X216514_at	1
X216515_x_at	1
X216521_s_at	1
X216522_at	1
X216525_x_at	1
X216531_at	1
X216532_x_at	1
X216533_at	1
X216546_s_at	1
X216548_x_at	1
X216549_s_at	1
X216554_s_at	1
X216555_at	1
X216556_x_at	1
X216559_x_at	1
X216569_at	1
X216574_s_at	1
X216583_x_at	1
X216584_at	1
X216585_at	1
X216586_at	1
X216587_s_at	1
X216591_s_at	1
X216593_s_at	1
X216596_at	1
X216602_s_at	1
X216607_s_at	1
X216609_at	1
X216611_s_at	1
X216617_s_at	1
X216624_s_at	1
X216627_s_at	1
X216633_s_at	1
X216634_at	1
X216640_s_at	1
X216641_s_at	1
X216647_at	1
X216652_s_at	1
X216653_at	1
X216674_at	1
X216677_at	1
X216680_s_at	1
X216684_s_at	1
X216685_s_at	1
X216689_x_at	1
X216691_at	1
X216698_x_at	1
X216701_at	1
X216705_s_at	1
X216706_x_at	1
X216711_s_at	1
X216715_at	1
X216716_at	1
X216727_at	1
X216736_at	1
X216757_at	1
X216758_at	1
X216796_s_at	1
X216797_at	1
X216803_at	1
X216804_s_at	1
X216808_at	1
X216814_at	1
X216822_x_at	1
X216827_at	1
X216830_at	1
X216838_at	1
X216841_s_at	1
X216842_x_at	1
X216843_x_at	1
X216844_at	1
X216855_s_at	1
X216856_s_at	1
X216862_s_at	1
X216863_s_at	1
X216870_x_at	1
X216880_at	1
X216883_x_at	1
X216884_at	1
X216896_at	1
X216899_s_at	1
X216901_s_at	1
X216902_s_at	1
X216908_x_at	1
X216913_s_at	1
X216915_s_at	1
X216926_s_at	1
X216929_x_at	1
X216940_x_at	1
X216941_s_at	1
X216942_s_at	1
X216948_at	1
X216952_s_at	1
X216961_s_at	1
X216962_at	1
X216964_at	1
X216967_at	1
X216969_s_at	1
X216971_s_at	1
X216975_x_at	1
X216976_s_at	1
X216977_x_at	1
X216982_x_at	1
X216985_s_at	1
X216988_s_at	1
X216990_at	1
X216992_s_at	1
X216996_s_at	1
X216997_x_at	1
X217006_x_at	1
X217007_s_at	1
X217009_at	1
X217010_s_at	1
X217024_x_at	1
X217025_s_at	1
X217027_x_at	1
X217034_at	1
X217040_x_at	1
X217043_s_at	1
X217053_x_at	1
X217056_at	1
X217057_s_at	1
X217058_at	1
X217061_s_at	1
X217062_at	1
X217067_s_at	1
X217069_at	1
X217074_at	1
X217075_x_at	1
X217077_s_at	1
X217079_at	1
X217081_at	1
X217094_s_at	1
X217097_s_at	1
X217098_s_at	1
X217099_s_at	1
X217100_s_at	1
X217106_x_at	1
X217109_at	1
X217110_s_at	1
X217111_at	1
X217124_at	1
X217127_at	1
X217130_at	1
X217140_s_at	1
X217150_s_at	1
X217151_at	1
X217154_s_at	1
X217156_at	1
X217165_x_at	1
X217166_at	1
X217167_x_at	1
X217173_s_at	1
X217176_s_at	1
X217185_s_at	1
X217188_s_at	1
X217189_s_at	1
X217192_s_at	1
X217193_x_at	1
X217196_s_at	1
X217199_s_at	1
X217204_at	1
X217205_at	1
X217208_s_at	1
X217211_at	1
X217217_at	1
X217218_at	1
X217223_s_at	1
X217230_at	1
X217231_s_at	1
X217234_s_at	1
X217237_at	1
X217246_s_at	1
X217247_at	1
X217249_x_at	1
X217251_x_at	1
X217253_at	1
X217254_s_at	1
X217257_at	1
X217262_s_at	1
X217264_s_at	1
X217267_s_at	1
X217268_at	1
X217271_at	1
X217278_x_at	1
X217282_at	1
X217283_at	1
X217289_s_at	1
X217294_s_at	1
X217299_s_at	1
X217300_at	1
X217301_x_at	1
X217306_at	1
X217309_s_at	1
X217310_s_at	1
X217314_at	1
X217318_x_at	1
X217322_x_at	1
X217325_at	1
X217326_x_at	1
X217328_at	1
X217329_x_at	1
X217339_x_at	1
X217341_at	1
X217344_at	1
X217349_s_at	1
X217352_at	1
X217354_s_at	1
X217356_s_at	1
X217364_x_at	1
X217370_x_at	1
X217371_s_at	1
X217373_x_at	1
X217381_s_at	1
X217382_at	1
X217383_at	1
X217385_at	1
X217389_s_at	1
X217398_x_at	1
X217399_s_at	1
X217400_at	1
X217403_s_at	1
X217410_at	1
X217415_at	1
X217416_x_at	1
X217426_at	1
X217427_s_at	1
X217431_x_at	1
X217435_x_at	1
X217438_at	1
X217441_at	1
X217445_s_at	1
X217448_s_at	1
X217454_at	1
X217457_s_at	1
X217462_at	1
X217465_at	1
X217466_x_at	1
X217475_s_at	1
X217476_at	1
X217486_s_at	1
X217488_x_at	1
X217489_s_at	1
X217494_s_at	1
X217496_s_at	1
X217499_x_at	1
X217502_at	1
X217503_at	1
X217508_s_at	1
X217510_at	1
X217520_x_at	1
X217530_at	1
X217531_at	1
X217535_at	1
X217539_at	1
X217543_s_at	1
X217544_at	1
X217545_at	1
X217547_x_at	1
X217548_at	1
X217551_at	1
X217553_at	1
X217554_at	1
X217556_at	1
X217557_s_at	1
X217566_s_at	1
X217574_at	1
X217576_x_at	1
X217577_at	1
X217580_x_at	1
X217590_s_at	1
X217592_at	1
X217595_at	1
X217596_at	1
X217597_x_at	1
X217598_at	1
X217599_s_at	1
X217601_at	1
X217602_at	1
X217607_x_at	1
X217609_at	1
X217612_at	1
X217618_x_at	1
X217621_at	1
X217623_at	1
X217624_at	1
X217630_at	1
X217631_at	1
X217632_at	1
X217635_s_at	1
X217640_x_at	1
X217641_at	1
X217644_s_at	1
X217647_at	1
X217649_at	1
X217651_at	1
X217658_at	1
X217660_at	1
X217661_x_at	1
X217666_at	1
X217668_at	1
X217669_s_at	1
X217670_at	1
X217673_x_at	1
X217674_at	1
X217675_at	1
X217677_at	1
X217678_at	1
X217681_at	1
X217682_at	1
X217684_at	1
X217685_at	1
X217686_at	1
X217691_x_at	1
X217692_at	1
X217693_x_at	1
X217696_at	1
X217700_at	1
X217709_at	1
X217712_at	1
X217714_x_at	1
X217716_s_at	1
X217720_at	1
X217724_at	1
X217725_x_at	1
X217727_x_at	1
X217728_at	1
X217733_s_at	1
X217735_s_at	1
X217736_s_at	1
X217737_x_at	1
X217738_at	1
X217739_s_at	1
X217741_s_at	1
X217742_s_at	1
X217743_s_at	1
X217744_s_at	1
X217745_s_at	1
X217746_s_at	1
X217748_at	1
X217749_at	1
X217750_s_at	1
X217754_at	1
X217755_at	1
X217761_at	1
X217765_at	1
X217766_s_at	1
X217768_at	1
X217769_s_at	1
X217772_s_at	1
X217773_s_at	1
X217774_s_at	1
X217775_s_at	1
X217776_at	1
X217777_s_at	1
X217778_at	1
X217780_at	1
X217782_s_at	1
X217784_at	1
X217785_s_at	1
X217786_at	1
X217787_s_at	1
X217788_s_at	1
X217790_s_at	1
X217791_s_at	1
X217792_at	1
X217793_at	1
X217795_s_at	1
X217796_s_at	1
X217797_at	1
X217799_x_at	1
X217802_s_at	1
X217803_at	1
X217805_at	1
X217808_s_at	1
X217809_at	1
X217811_at	1
X217812_at	1
X217813_s_at	1
X217814_at	1
X217815_at	1
X217816_s_at	1
X217818_s_at	1
X217819_at	1
X217820_s_at	1
X217821_s_at	1
X217822_at	1
X217824_at	1
X217825_s_at	1
X217826_s_at	1
X217827_s_at	1
X217829_s_at	1
X217831_s_at	1
X217832_at	1
X217833_at	1
X217834_s_at	1
X217835_x_at	1
X217837_s_at	1
X217839_at	1
X217840_at	1
X217841_s_at	1
X217842_at	1
X217843_s_at	1
X217845_x_at	1
X217847_s_at	1
X217848_s_at	1
X217850_at	1
X217851_s_at	1
X217852_s_at	1
X217857_s_at	1
X217859_s_at	1
X217861_s_at	1
X217867_x_at	1
X217868_s_at	1
X217869_at	1
X217870_s_at	1
X217871_s_at	1
X217874_at	1
X217876_at	1
X217877_s_at	1
X217878_s_at	1
X217879_at	1
X217880_at	1
X217881_s_at	1
X217882_at	1
X217883_at	1
X217884_at	1
X217885_at	1
X217893_s_at	1
X217895_at	1
X217896_s_at	1
X217898_at	1
X217900_at	1
X217901_at	1
X217905_at	1
X217907_at	1
X217908_s_at	1
X217909_s_at	1
X217910_x_at	1
X217912_at	1
X217913_at	1
X217915_s_at	1
X217916_s_at	1
X217918_at	1
X217919_s_at	1
X217920_at	1
X217921_at	1
X217923_at	1
X217924_at	1
X217926_at	1
X217930_s_at	1
X217932_at	1
X217936_at	1
X217938_s_at	1
X217942_at	1
X217946_s_at	1
X217948_at	1
X217949_s_at	1
X217951_s_at	1
X217952_x_at	1
X217954_s_at	1
X217955_at	1
X217956_s_at	1
X217957_at	1
X217958_at	1
X217959_s_at	1
X217960_s_at	1
X217962_at	1
X217965_s_at	1
X217968_at	1
X217970_s_at	1
X217971_at	1
X217972_at	1
X217976_s_at	1
X217977_at	1
X217978_s_at	1
X217980_s_at	1
X217981_s_at	1
X217985_s_at	1
X217986_s_at	1
X217987_at	1
X217988_at	1
X217992_s_at	1
X217993_s_at	1
X217996_at	1
X217997_at	1
X217999_s_at	1
X218000_s_at	1
X218001_at	1
X218006_s_at	1
X218008_at	1
X218009_s_at	1
X218011_at	1
X218013_x_at	1
X218014_at	1
X218018_at	1
X218024_at	1
X218027_at	1
X218028_at	1
X218033_s_at	1
X218036_x_at	1
X218039_at	1
X218041_x_at	1
X218044_x_at	1
X218046_s_at	1
X218047_at	1
X218049_s_at	1
X218050_at	1
X218051_s_at	1
X218053_at	1
X218055_s_at	1
X218056_at	1
X218057_x_at	1
X218059_at	1
X218060_s_at	1
X218061_at	1
X218062_x_at	1
X218063_s_at	1
X218068_s_at	1
X218069_at	1
X218071_s_at	1
X218072_at	1
X218073_s_at	1
X218074_at	1
X218077_s_at	1
X218080_x_at	1
X218081_at	1
X218083_at	1
X218084_x_at	1
X218088_s_at	1
X218089_at	1
X218091_at	1
X218092_s_at	1
X218095_s_at	1
X218096_at	1
X218100_s_at	1
X218101_s_at	1
X218102_at	1
X218103_at	1
X218104_at	1
X218105_s_at	1
X218106_s_at	1
X218107_at	1
X218111_s_at	1
X218115_at	1
X218116_at	1
X218117_at	1
X218118_s_at	1
X218119_at	1
X218120_s_at	1
X218122_s_at	1
X218127_at	1
X218129_s_at	1
X218131_s_at	1
X218132_s_at	1
X218133_s_at	1
X218135_at	1
X218136_s_at	1
X218137_s_at	1
X218138_at	1
X218139_s_at	1
X218140_x_at	1
X218141_at	1
X218145_at	1
X218148_at	1
X218151_x_at	1
X218152_at	1
X218153_at	1
X218156_s_at	1
X218160_at	1
X218161_s_at	1
X218163_at	1
X218165_at	1
X218166_s_at	1
X218167_at	1
X218169_at	1
X218171_at	1
X218172_s_at	1
X218176_at	1
X218177_at	1
X218178_s_at	1
X218181_s_at	1
X218182_s_at	1
X218185_s_at	1
X218187_s_at	1
X218188_s_at	1
X218189_s_at	1
X218190_s_at	1
X218193_s_at	1
X218194_at	1
X218196_at	1
X218197_s_at	1
X218198_at	1
X218199_s_at	1
X218200_s_at	1
X218201_at	1
X218202_x_at	1
X218203_at	1
X218209_s_at	1
X218210_at	1
X218213_s_at	1
X218214_at	1
X218215_s_at	1
X218219_s_at	1
X218222_x_at	1
X218226_s_at	1
X218229_s_at	1
X218233_s_at	1
X218235_s_at	1
X218236_s_at	1
X218238_at	1
X218239_s_at	1
X218240_at	1
X218244_at	1
X218247_s_at	1
X218250_s_at	1
X218251_at	1
X218252_at	1
X218254_s_at	1
X218256_s_at	1
X218257_s_at	1
X218258_at	1
X218260_at	1
X218264_at	1
X218266_s_at	1
X218267_at	1
X218268_at	1
X218269_at	1
X218270_at	1
X218271_s_at	1
X218273_s_at	1
X218275_at	1
X218276_s_at	1
X218278_at	1
X218279_s_at	1
X218281_at	1
X218282_at	1
X218283_at	1
X218286_s_at	1
X218287_s_at	1
X218288_s_at	1
X218289_s_at	1
X218291_at	1
X218292_s_at	1
X218293_x_at	1
X218294_s_at	1
X218295_s_at	1
X218296_x_at	1
X218299_at	1
X218302_at	1
X218304_s_at	1
X218305_at	1
X218308_at	1
X218314_s_at	1
X218315_s_at	1
X218316_at	1
X218320_s_at	1
X218321_x_at	1
X218324_s_at	1
X218327_s_at	1
X218331_s_at	1
X218333_at	1
X218334_at	1
X218336_at	1
X218339_at	1
X218340_s_at	1
X218342_s_at	1
X218343_s_at	1
X218344_s_at	1
X218349_s_at	1
X218350_s_at	1
X218351_at	1
X218354_at	1
X218355_at	1
X218356_at	1
X218357_s_at	1
X218360_at	1
X218364_at	1
X218365_s_at	1
X218367_x_at	1
X218368_s_at	1
X218369_s_at	1
X218373_at	1
X218374_s_at	1
X218377_s_at	1
X218379_at	1
X218381_s_at	1
X218382_s_at	1
X218384_at	1
X218385_at	1
X218386_x_at	1
X218389_s_at	1
X218391_at	1
X218392_x_at	1
X218393_s_at	1
X218395_at	1
X218398_at	1
X218399_s_at	1
X218401_s_at	1
X218402_s_at	1
X218403_at	1
X218405_at	1
X218408_at	1
X218411_s_at	1
X218412_s_at	1
X218413_s_at	1
X218420_s_at	1
X218421_at	1
X218424_s_at	1
X218426_s_at	1
X218427_at	1
X218430_s_at	1
X218431_at	1
X218433_at	1
X218435_at	1
X218438_s_at	1
X218439_s_at	1
X218440_at	1
X218442_at	1
X218443_s_at	1
X218445_at	1
X218446_s_at	1
X218447_at	1
X218448_at	1
X218451_at	1
X218452_at	1
X218457_s_at	1
X218458_at	1
X218459_at	1
X218460_at	1
X218461_at	1
X218462_at	1
X218463_s_at	1
X218465_at	1
X218467_at	1
X218470_at	1
X218472_s_at	1
X218473_s_at	1
X218474_s_at	1
X218477_at	1
X218478_s_at	1
X218479_s_at	1
X218480_at	1
X218481_at	1
X218482_at	1
X218485_s_at	1
X218486_at	1
X218488_at	1
X218493_at	1
X218495_at	1
X218496_at	1
X218497_s_at	1
X218498_s_at	1
X218499_at	1
X218500_at	1
X218505_at	1
X218512_at	1
X218513_at	1
X218514_at	1
X218516_s_at	1
X218519_at	1
X218520_at	1
X218521_s_at	1
X218525_s_at	1
X218527_at	1
X218529_at	1
X218535_s_at	1
X218536_at	1
X218538_s_at	1
X218539_at	1
X218542_at	1
X218544_s_at	1
X218545_at	1
X218549_s_at	1
X218550_s_at	1
X218551_at	1
X218553_s_at	1
X218554_s_at	1
X218556_at	1
X218557_at	1
X218558_s_at	1
X218560_s_at	1
X218561_s_at	1
X218562_s_at	1
X218564_at	1
X218566_s_at	1
X218567_x_at	1
X218568_at	1
X218569_s_at	1
X218575_at	1
X218576_s_at	1
X218577_at	1
X218578_at	1
X218579_s_at	1
X218580_x_at	1
X218582_at	1
X218583_s_at	1
X218585_s_at	1
X218586_at	1
X218587_s_at	1
X218590_at	1
X218591_s_at	1
X218592_s_at	1
X218593_at	1
X218594_at	1
X218595_s_at	1
X218597_s_at	1
X218598_at	1
X218600_at	1
X218602_s_at	1
X218605_at	1
X218606_at	1
X218607_s_at	1
X218611_at	1
X218615_s_at	1
X218616_at	1
X218617_at	1
X218619_s_at	1
X218622_at	1
X218624_s_at	1
X218633_x_at	1
X218642_s_at	1
X218643_s_at	1
X218644_at	1
X218645_at	1
X218646_at	1
X218647_s_at	1
X218653_at	1
X218654_s_at	1
X218658_s_at	1
X218662_s_at	1
X218663_at	1
X218664_at	1
X218666_s_at	1
X218667_at	1
X218668_s_at	1
X218669_at	1
X218670_at	1
X218671_s_at	1
X218672_at	1
X218673_s_at	1
X218676_s_at	1
X218681_s_at	1
X218682_s_at	1
X218684_at	1
X218691_s_at	1
X218695_at	1
X218698_at	1
X218699_at	1
X218700_s_at	1
X218701_at	1
X218702_at	1
X218703_at	1
X218705_s_at	1
X218706_s_at	1
